data;label
Shalat berjama'ah lebih utama dibandingkan shalat sendirian dengan dua puluh tujuh derajat.;1
Shalat berjama'ah lebih utama dibandingkan shalat sendirian dengan dua puluh lima derajat.;1
Shalat seorang laki-laki dengan berjama'ah dibanding shalatnya di rumah atau di pasarnya lebih utama (dilipat gandakan) pahalanya dengan dua puluh lima kali lipat. Yang demikian itu karena bila dia berwudlu dengan menyempurnakan wudlunya lalu keluar dari rumahnya menuju masjid, dia tidak keluar kecuali untuk melaksanakan shalat berjama'ah, maka tidak ada satu langkahpun dari langkahnya kecuali akan ditinggikan satu derajat, dan akan dihapuskan satu kesalahannya. Apabila dia melaksanakan shalat, maka Malaikat akan turun untuk mendo'akannya selama dia masih berada di tempat shalatnya, 'Ya Allah ampunilah dia. Ya Allah rahmatilah dia'. Dan seseorang dari kalian senantiasa dihitung dalam keadaan shalat selama dia menanti palaksanaan shalat.;1
"Shalat berjama'ah lebih utama dibanding shalatnya salah seorang dari kalian dengan sendirian dengan dua puluh lima bagian. Dan Malaikat malam dan Malaikat siang berkumpul pada shalat fajar. Abu Hurairah kemudian berkata, Jika mau silahkan baca: '(Sesungguhnya shalat fajar disaksikan (oleh para Malaikat) ' (Qs. Al Israa: 78). Syu'aib berkata; telah menceritakan kapadaku Nafi' dari 'Abdullah bin 'Umar ia berkata, (Shalat berjama'ah) dilebihkan dengan dua puluh tujuh derajat.";1
Demi Allah, tidak ada yang aku kenal dari umat Muhammad kecuali bahwa mereka selalu shalat berjama'ah.;1
Orang yang paling banyak mendapatkan pahala dalam shalat adalah mereka yang paling jauh (jarak rumahnya ke masjid), karena paling jauh dalam perjalanannya menuju masjid. Dan orang yang menunggu shalat hingga dia melaksanakan shalat bersama imam lebih besar pahalanya dari orang yang melaksanakan shalat kemudian tidur.;1
"Ketika seorang laki-laki berjalan pada suatu jalan dan menemukan dahan berduri lalu ia membuangnya maka Allah menyanjungnya dan mengampuni dosanya. Kemudian beliau bersabda: Orang yangmati syahid itu ada lima; orang yang mati karena penyakit kusta, orang yang mati karena sakit perut, orang yang mati kerena tenggelam, orang yang mati karena tertimpa reruntuhan dan orang yang terbunuh di jalan Allah. Beliau melanjutkan sabdanya: Seandainya manusia mengetahui apa (kebaikan) yang terdapat pada adzan dan shaf awal, lalu mereka tidak dapat meraihnya kecuali dengan cara mengundi tentulah mereka akan mengundi. Dan seandainya mereka mengetahui apa yang terdapat pada bersegera menuju shalat, tentulah mereka akan berlomba-lomba. Dan seandainya mereka mengetahui kebaikan yang terdapat pada shalat 'Atamah (shalat 'Isya') dan Shubuh, tentulah mereka akan mendatanginya walaupun harus dengan merangkak.";1
"Wahai Bani Salamah, tidakkah kalian mengharap pahala dari langkah-langkah kalian? Mujahid ketika menerangkan firman Allah: '(Dan Kami menuliskan apa yang mereka kerjakan dan bekas-bekas yang mereka tinggalkan) ' (Qs. Yasin: 12) mengatakan, Yakni langkah-langkah mereka. Ibnu Abu Maryam berkata; telah mengabarkan kepada kami Yahya bin Ayyub telah menceritakan kapadaku Humaid telah menceritakan kapadaku Anas ia berkata, Bani Salamah pernah berkeinginan untuk pindah dari tempat tinggal mereka dan mendekat dengan Nabi . Namun Rasulullah tidak memperkenankan mereka mengosongkan Madinah dengan bersabda: Tidakkah kalian mengharap pahala dari langkah-langkah kalian? Mujahid berkata, Langkah-langkah mereka adalah bekas-bekas perjalanan mereka di muka bumi ketika berjalan dengan kaki mereka.";1
Tidak ada shalat yang lebih berat bagi orang-orang Munafik kecuali shalat shubuh dan 'Isya. Seandainya mereka mengetahui (kebaikan) yang ada pada keduanya tentulah mereka akan mendatanginya walau harus dengan merangkak. Sungguh, aku berkeinginan untuk memerintahkan seorang mu'adzin sehingga shalat ditegakkan dan aki perintahkan seseorang untuk memimpin orang-orang shalat, lalu aku menyalakan api dan membakar (rumah-rumah) orang yang tidak keluar untuk shalat berjama'ah (tanpa alasan yang benar).;1
Jika telah datang waktu shalat maka adzan dan iqamatlah, kemudian hendaklah yang mengimami shalat adalah yang paling tua di antara kalian berdua.;1
Para Malaikat berdo'a untuk salah seorang dari kalian selama dia masih pada posisi shalatnya dan belum berhadats, 'Ya Allah ampunilah dia. Ya Allah rahmatilah dia'. Dan seseorang dari kalian senantiasa dihitung dalam keadaan shalat selama dia menanti palaksanaan shalat. Dimana tidak ada yang menghalangi dia untuk kembali kepada keluarganya kecuali shalat itu.;1
"Ada tujuh golongan manusia yang akan mendapat naungan Allah pada hari yang tidak ada naungan kecuali naungan-Nya; pemimpin yang adil, seorang pemuda yang menyibukkan dirinya dengan 'ibadah kepada Rabbnya, seorang laki-laki yang hatinya terpaut dengan masjid, dua orang laki-laki yang saling mencintai karena Allah; mereka tidak bertemu kecuali karena Allah dan berpisah karena Allah, seorang laki-laki yang diajak berbuat maksiat oleh seorang wanita kaya lagi cantik lalu dia berkata, 'Aku takut kepada Allah', dan seorang yang bersedekah dengan menyembunyikannya hingga tangan kirinya tidak mengetahui apa yang diinfakkan oleh tangan kanannya, serta seorang laki-laki yang berdzikir kepada Allah dengan mengasingkan diri hingga kedua matanya basah karena menangis.";1
Manusia sudah selesai shalat dan tidur, sementara kalian akan senantiasa dalam hitungan shalat kalian menunggu pelaksanaannya. Anas bin Malik berkata, Sungguh saat itu aku melihat kilau sinar cincin beliau.;1
Barangsiapa datang ke masjid di pagi dan sore hari, maka Allah akan menyediakan baginya tempat tinggal yang baik di surga setiap kali dia berangkat ke masjid di pagi dan sore hari.;1
Apakah kamu shalat Shubuh empat rakaat? Apakah kamu shalat Shubuh empat rakaat? Hadits ini dikuatkan oleh Ghundar dan Mu'adz dari Syu'bah dalam riwayat Malik. Dan Ibnu Ishaq berkata dari Sa'd dari Hafsh dari 'Abdullah bin Buhainah. Dan Hammad berkata, telah mengabarkan kepada kami Sa'd dari Hafsh dari Malik.;1
Suruhlah Abu Bakar untuk memimpin shalat bersama orang-orang. Lalu dikatakan kepada beliau, Sesungguhnya Abu Bakr adalah orang yang lemah dan mudah menangis (saat membaca al Qur'an). Dia tidak akan mampu menggantikan posisi Tuan untuk memimpin orang-orang shalat. Beliau kembali mengulangi ucapannya, dan mereka juga memberi jawaban yang sama. Hal itu terus berulang hingga tiga kali, akhirnya beliau pun bersabda: Kalian ini seperti isteri-isteri Yusuf! Perintahkanlah Abu Bakr agar memimpin shalat. Maka keluarlah Abu Bakr memimpin shalat jama'ah. Beliau kemudian merasa agak segar badannya, sehingga beliau keluar ke masjid dengan diapit oleh dua orang, seolah aku kedua kaki beliau menyentuh tanah karena sakit. Melihat kehadiran beliau, Abu Bakar berniat untuk mundur namun Nabi Shallallahu 'alaihi wa salam mencegahnya dengan isyarat agar ia tetap pada posisinya. Kemudian beliau di dudukkan di sisi Abu Bakar. Dikatakan kepada Al A'masy, Apakah beliau shalat kemudian Abu Bakar shalat mengikuti shalatnya beliau, dan orang-orang shalat dengan mengikuti shalatnya Abu Bakar? Lalu Al A'masy menjawab 'Ya' dengan anggukkan kepalanya. Abu Daud juga meriwayatkannya dari Syu'bah dari Al A'masy sebagiannya, dan Abu Mu'awiyah menambahkan, Beliau shalat dengan duduk di sebelah kiri Abu Bakar, sementara Abu Bakr shalat dengan berdiri.;1
Ketika sakit Nabi semakin parah dan berat, beliau minta izin kepada para isterinya untuk dirawat di rumahku. Lalu beliau pun diizinkan. Beliau kemudian keluar dengan dipapah oleh dua orang laki-laki sementara keduan kakinya berjalan di tanah. Kedua laki-laki itu adalah 'Abbas dan seorang lagi. 'Ubaidullah berkata, Apa yang dikisahkan oleh Aisyah itu kemudian aku ceritakan kepada 'Abdullah bin 'Abbas, maka dia pun berkata kepadaku, Tahukah kamu, siapakah lelaki lain yang tidak disebutkan namanya oleh 'Aisyah itu? ' Aku jawab, Tidak. Ibnu Abbas berkata, Dia adalah 'Ali bin Abu Thalib.;1
Shalatlah di tempat tinggal kalian. Ia melanjutkan perkataannya, Jika malam sangat dingin dan hujan Rasulullah memerintahkan seorang mu'adzin untuk mengucapkan: Hendaklah kalian shalat di tempat tinggal kalian.;1
Mana tempat yang kau sukai untuk aku shalat padanya. Maka dia menunjuk suatu tempat di rumahnya, Rasulullah kemudian shalat pada tempat tersebut.;1
Shalatlah di tempat tinggal masing-masing'. Maka orang-orang pun saling memandang satu sama lain seakan mereka mengingkarinya. Maka Ibnu 'Abbas berkata, Seakan kalian mengingkari masalah ini. Sesungguhnya hal yang demikian ini pernah dilakukan oleh orang yang lebih baik dariku, yakni Nabi . Dan sesungguhnya itu merupakan kewajiban ('azimah) dan aku enggan untuk mengungkapkannya kepada kalian. Dan dari Hammad dari 'Ashim dari 'Abdullah bin Al Harits dari Ibnu 'Abbas seperti itu. Hanya saja ia menambahkan bahwa Ibnu Abbas berkata, Aku tidak mau untuk membuat kalian berdosa, kalian mendatangi shalat sementara lutut kaki kalian penuh dengan lumpur.;1
sujud di atas air dan lumpur hingga tampak sisa tanah becek pada dahi beliau.;1
beliau shalat dua rakaat di atas tikar tersebut. Seorang lelaki dari keluarga Al Jarud berkata kepada Anas bin Malik, Apakah Nabi tadi melaksanakan shalat Dluha? Anas bin Malik menjawab, Aku belum pernah melihat beliau mengerjakannya kecuali pada hari itu.;1
Apabila makan malam sudah dihidangkan sedangkan shalat jama'ah sudah dibacakan iqamatnya, maka dahulukanlah makan.;1
Apabila makan malam sudah dihidangkan, maka makanlah terlebih dahulu sebelum kalian melaksankan shalat Maghrib. Dan janganlah kalian tergesa-gesa dalam menyelesaikan makan kalian.;1
"Apabila makan malam seseorang dari kalian sudah dihidangkan sedangkan shalat sudah didirikan, maka dahulukanlah makan malam dan janganlah tergesa-gesa hingga dia menuntaskannya. Ibnu 'Umar RA juga pernah dihidangkan padanya suatu makanan sedangkan shalat sedang dilaksanakan, namun dia tidak mengikuti shalat tersebut hingga selesai. Padahal saat itu dia juga mendengar bacaan imam. Berkata, Zuhair dan Wahab bin 'Utsman dari Musa bin 'Uqbah dari Nafi' dari Ibnu 'Umar RA berkata,; Telah bersabda Nabi : Apabila seseorang dari kalian sedang makan janganlah dia tergesa-gesa hingga dia menyelesaikan kebutuhan (makan) nya sekalipun shalat jama'ah sedang dilaksanakan. Diriwayatkan oleh Ibrahim bin Al Mundzir dari Wahab bin 'Utsman, dan Wahab adalah penduduk Madinah.";1
memakan daging paha lalu memotongnya. Kemudian beliau diserukan untuk shalat. Maka Beliau berdiri lalu meletakkan pisau kemudian shalat tanpa berwudlu' lagi.;1
Beliau selalu membantu keluarganya, jika datang waktu shalat maka beliau keluar untuk melaksanakannya.;1
Aku akan melaksanakan shalat dengan kalian. Dan aku tidak ingin mengerjakan suatu shalat selain cara shalat yang pernah aku lihat Nabi melaksanakannya. Aku pun bertanya kepada kepada Abu Qilabah, Bagaimanakah cara shalat Nabi ? Ia menjawab, Seperti guru kita ini. Setelah mengangkat kepalanya dari sujud, ia duduk sebentar sebelum bangkit di rakaat pertama.;1
"Suruhlah Abu Bakar untuk memimpin shalat orang-orang. 'Aisyah berkata, Sesungguhnya Abu Bakar adalah seorang laki-laki yang lemah (hatinya; mudah menangis) jika harus menggantikan posisi Tuan, dia tidak akan mampu untuk memimpin shalat bersama orang-orang. Beliau berkata lagi: Suruhlah Abu Bakar untuk memimpin shalat orang-orang. 'Aisyah kembali mengulangi jawabannya. Maka beliau pun bersabda: Suruhlah Abu Bakar untuk memimpin shalat orang-orang. Kalian ini seperti isteri-isteri Yusuf! Rasulullah kemudian mendatangi Abu Bakar dan shalat bersama manusia di akhir masa hidupnya.";1
Suruhlah Abu Bakar untuk memimpin shalat orang-orang. 'Aisyah berkata, Aku lalu berkata, Jika Abu Bakar menggantikan posisi Tuan, maka suaranya tidak akan bisa didengar oleh orang-orang karena tangisnya. Sebaiknya suruhah Umar untuk memimpin shalat orang-orang. 'Aisyah berkata, Aku lalu sampaikan kepada Hafshah, Katakanlah kepada Beliau, 'Jika Abu Bakar menggantikan posisi Tuan, maka suaranya tidak akan dapat didengar oleh orang-orang karena tanagisannya, maka perintahlah Umar untuk memimpin shalat orang-orang'. Maka Hafshah pun melaksanakannya. Kemudian bersabdalah Rasulullah : Celakalah kalian!. Sungguh kalian ini seperti isteri-isterinya Yusuf. Suruhlah Abu Bakar untuk memimpin shalat orang-orang. Hafshah kemudian berkata kepada 'Aisyah, Sungguh aku tidak mendapatkan kebaikan darimu.;1
Nabi memberi isyarat kepada kami agar: Teruskanlah shalat kalian. Setelah itu beliau menutup tabir dan wafat pada hari itu juga.;1
Nabi telah tiga hari tidak keluar rumah untuk shalat. Dan selama itu shalat dilaksanakan dengan Abu Bakar maju sebagai imam memimpin shalat. Suatu hari Nabi Allah menyingkap tabir kamar dan mengangkatnya. Tatkala tampak wajah Nabi , sungguh belum pernah kami memandang wajah beliau yang lebih menakjubkan kami, selain wajahnya saat waktu itu menampakkan kepada kami. Lalu Nabi memberi isyarat dengan tangannya kepada Abu Bakar lalu kembali menutup tabirnya dan masuk. Dan sejak saat itu kami tidak lagi melihat beliau hingga wafat.;1
Suruhlah Abu Bakar untuk memimpin shalat orang-orang. 'Aisyah berkata, Abu Bakar itu hatinya sangat lembut, jika membaca Al-Qur'an maka ia akan menangis. Beliau berkata lagi: Suruhlah dia untuk memimpin shalat. Lalu 'Aisyah kembali mengulanggi jawabannya. Maka beliau pun bersabda: Suruhlah dia untuk memimpin shalat. Kalian ini seperti isteri-isteri Yusuf! Hadits ini dikuatkan oleh Az Zubaidi, Ibnu Akhi Az Zuhri dan Ishaq bin Yahya Al Kalbi dari Az Zuhri. 'Uqail dan Ma'mar menyebutkan dari Az Zuhri dari Hamzah dari Nabi .;1
Rasulullah memerintahkan Abu Bakar unruk memimpin shalat jama'ah bersama orang-orang saat beliau sakit. Maka Abu Bakar pun memimpin shalat mereka. 'Urwah berkata, Ketika Rasulullah merasakan ringan pada tubuhnya, beliau pun keluar sementara Abu Bakar sedang mengimami orang-orang shalat. Ketika Abu Bakar melihat beliau datang, dia pun berkeinginan untuk mundur. Tetapi beliau memberi isyarat kepadanya (dengan katanya): Tetaplah kamu pada posisimu. Lalu Rasulullah duduk di samping Abu Bakar, sehingga dia shalat mengikuti shalat Rasulullah dan orang-orang mengikuti shalatnya Abu Bakar.;1
Wahai Abu Bakar, apa yang menghalangimu ketika aku perintahkan agar kamu tetap pada posisimu? Abu Bakar menjawab, Tidaklah patut bagi anak Abu Qahafah untuk memimpin shalat di depan Rasulullah. Maka Rasulullah bersabda: Mengapa kalian tadi banyak bertepuk tangan?. Barangsiapa menjadi makmum lalu merasa ada kekeliruan dalam shalat, hendaklah dia membaca tasbih. Karena jika dibacakan tasbih, dia (imam) akan memperhatikannya. Sedangkan tepukan untuk wanita.;1
Jika kalian kembali kepada ke negeri kalian, maka jarilah mereka, dan perintahkanlah mereka shalat ini pada waktu begini, shalat ini pada waktu begini. Dan apabila telah datang waktu shalat, maka hendaklah seseorang dari kalian adzan dan hendaklah yang mengimami shalat adalah yang paling tua di antara kalian.;1
Mana tempat yang kau sukai dari rumahmu hingga aku bisa shalat di sana? Maka aku memberi isyarat kepada satu tempat yang aku sukai. Beliau lalu berdiri shalat dan kami berbaris mengikuti di belakang beliau, setelah salam beliau kamipun memberi salam.;1
Apakah orang-orang sudah shalat? Kami menjawab lagi, Belum wahai Rasulullah, mereka masih menunggu tuan. Kemudian beliau berkata lagi: Bawakan aku air dalam bejana. Beliau lalu duduk dan mandi. Kemudian beliau berusaha untuk berdiri dan berangkat, namun beliau jatuh dan pingsan lagi. Ketika sudah sadarkan diri, beliau pun bersabda: Apakah orang-orang sudah shalat? Saat itu orang-orang sudah menunggu Nabi di masjid untuk shalat 'Isya di waktu yang akhir. Lalu Nabi mengutus seseorang untuk menemui Abu Bakar dan memintanya untuk mengimami shalat. Maka utusan tersebut menemui Abu Bakar dan berkata, kepadanya, Sesungguhnya Rasulullah telah memerintahkan anda untuk mengimami shalat jama'ah! Lalu Abu Bakar -orang yang hatinya lembut- berkata, Wahai 'Umar, pimpinlah orang-orang melaksanakan shalat. Umar menjawab, Anda lebih berhak dalam masalah ini. Maka Abu Bakar memimpin shalat pada hari-hari sakitnya Nabi tersebut. kemduian ketika Nabi mendapati tubuhnya lebih segar, beliau pun keluar rumah sambil berjalan dipapah oleh dua orang laki-laki, satu diantaranya adalah 'Abbas untuk melaksanakan shalat Zhuhur. Ketika itu Abu Bakar sedang mengimami shalat, ketika ia melihat beliau datang, Abu Bakar berkehendak untuk mundur dari posisinya namun Nabi memberi isyarat supaya dia tidak mundur. Kemudian beliau bersabda: Dudukkanlah aku disampingnya. Maka kami mendudukkan beliau di samping Abu Bakar. Perawi berkata, Maka jadilah Abu Bakar shalat dengan mengikuti shalatnya Nabi sementara orang-orang mengikuti shalatnya Abu Bakar, dan saat itu Nabi shalat sambil duduk. 'Ubaidullah berkata, Aku menemui ' Abdullah bin 'Abbas dan berkata kepadanya, Maukan anda saya ceritakan sebuah hadits tentang sakitnya Rasulullah seperti yang disampaikan 'Aisyah? Dia menjawab, Sampaikanlah! Maka aku ceritakan hadits yang disampaikan 'Aisyah. 'Abdullah bin 'Abbas tidak mengingkari sedikitpun apa yang aku ceritakan selain dia bertanya kepadaku, Apakah 'Aisyah menyebutkan nama laki-laki yang bersama 'Abbas? Aku menjawab, Tidak. Ia pun berkata, Dia adalah 'Ali bin Abu Thalib.;1
Sesungguhnya imam dijadikan untuk diikuti, apabila dia rukuk maka rukuklah kalian, bila dia mengangkat kepalanya maka angkatlah kepala kalian. Dan bila dia shalat dengan duduk, maka shalatlah kalian dengan duduk;1
"Sesungguhnya imam dijadikan untuk diikuti, jika ia shalat dengan berdiri maka shalatlah kalian dengan berdiri. Jika ia rukuk maka rukuklah kalian, jika ia mengangkat kepalanya maka angkatlah kepala kalian. Dan jika ia mengucapkan SAMI'ALLAHU LIMAN HAMIDAH (Semoga Allah merndengar orang yang memuji-Nya) ', maka ucapkanlah; RABBANAA WA LAKAL HAMDU (Ya Rabb kami, milik Engkaulah segala pujian) '. Dan jika ia shalat dengan berdiri maka shalatlah kalian dengan berdiri, dan jika ia shalat dengan duduk maka shalatlah kalian semuanya dengan duduk. Abu 'Abdullah berkata, Al Humaidi ketika menerangkan sabda Nabi 'Dan bila dia shalat dengan duduk maka shalatlah kalian dengan duduk' dia berkata, Kejadian ini adalah saat sakitnya Nabi di waktu yang lampau. Kemudian setelah itu Nabi shalat dengan duduk sedangkan orang-orang shalat di belakangnya dengan berdiri, dan beliau tidak memerintahkan mereka agar duduk. Dan sesungguhnya yang dijadikan ketentuan adalah berdasarkan apa yang paling akhir dan terakhir dari perbuatan Nabi .";1
Jika Rasulullah mengucapkan 'SAMI'ALLAHU LIMAN HAMIDAH', tidak ada seorangpun dari kami yang membungkukkan punggungnya sebelum Nabi benar-benar (meletakkan kepalanya) bersimpuh dalam sujud, barulah setelah itu kami bersujud. Telah menceritakan kepada kami Abu Nu'aim dari Sufyan dari Abu Ishaq dengan hadits yang seperti ini.;1
Tidakkah salah seorang dari kalian takut, atau apakah salah seorang dari kalian tidak takut, jika ia mengangkat kepalanya sebelum Imam, Allah akan menjadikan kepalanya seperti kepala keledai, atau Allah akan menjadikan rupanya seperti bentuk keledai?;1
Ketika rombongan Muhajirin yang pertama sampai di 'Ushbah, suatu tempat di Quba', sebelum kedatangan Rasulullah , yang mengimami shalat mereka adalah Salim mantan budak Abu Hudzaifah. Dia adalah seorang sahabat yang paling banyak bacaan (hafalan) Al Qur'annya di antara mereka.;1
Dengar dan taatlah kalian, sekalipun yang memimpin kalian adalah seorang budak Habasyi yang berambut keriting seperti buah kismis.;1
Para imam shalat memimpin kalian. Maka jika dia benar, mereka mendapat pahala dan kalian juga mendapatkan bagian pahalanya. Namun bila dia salah kalian tetap mendapatkan pahala dan mereka mendapatkan dosa.;1
Shalat adalah amal terbaik yang dilakukan manusia. Oleh karena itu apabila orang-orang melakukan kebaikan (dengan mendirikan shalat), maka berbuat baiklah (shalat) bersama mereka. Dan jika mereka berbuat keburukan (kesalahan), maka jauhilah keburukan mereka. Az Zubaidi berkata, Az Zuhri berkata, Kami tidak membenarkan shalat bermakmum di belakang seorang banci kecuali dalam keadaan sangat terpaksa.;1
Dengar dan taatlah sekalipun terhadap seorang budak Habasyi yang berambut keriting seperti buah anggur kering.;1
Rasulullah pergi shalat 'Isya kemudian kembali ke rumah dan shalat sunnat empat rakaat, kemudian beliau tidur. Saat tengah malam beliau bangun dan shalat malam, aku lalu datang untuk ikut shalat bersama beliau dan berdiri di samping kiri beliau. Kemudian beliau menggeserku ke sebelah kanannya, lalu beliau shalat lima rakaat, kemudian dua rakaat, kemudian tidur hingga aku mendengar suara dengkur Beliau. Setelahitu beliau Kemudian Beliau keluar untuk shalat (shubuh).;1
Rasulullah kemudian berwudlu lalu berdiri menunaikan shalat. Maka aku datang dan berdiri shalat di samping kiri beliau. Namun beliau memegangku dan menggeserku ke sebelah kanannya. Setelah itu beliau shalat tiga belas rakaat, kemudian tidur hingga terdengar nafasnya. Dan memang beliau apabila tidur (terdengar suara) nafas beliau. Kemudian seorang mu'adzin datang kepada beliau, maka beliau pun keluar untuk menunaikan shalat (Shubuh) tanpa berwudlu lagi. 'Amru berkata, Aku ceritakan riwayat ini kepada Bukair, lalu ia berkata, Kuraib juga telah menceritakan kepadaku seperti itu.;1
Rasulullah shalat malam. Maka aku datang untuk ikut shalat bersama beliau, aku berdiri di samping kirinya, lalu beliau memegang kepalaku dan menggeserku ke sebelah kanannya.;1
shalat bersama Nabi , kemudian dia kembali pulang dan mengimami shalat kaumnya.;1
shalat bersama Nabi , dia lalu kembali pulang dan mengimami kaumnya shalat 'Isya dengan membaca surah Al Baqarah. Kemudian ada seorang laki-laki keluar dan pergi, Mu'adz seakan menyebut orang tersebut dengan keburukan. Kejadian ini kemudian sampai kepada Nabi , maka beliau pun bersabda: Apa engkau akan membuat fitnah? Apa engkau akan membuat fitnah? Apa engkau akan membuat membuat fitnah? Beliau ucapkanhingga tiga kali. Atau kata beliau: Apakah kamu menjadi pembuat fitnah? Apakah kamu menjadi pembuat fitnah? Apakah kamu menjadi pembuat fitnah? Lalu beliau memerintahkannya (Mu'adz) untuk membaca dua surah saja dari pertengahan Al Mufashshal. Amru berkata, 'Namun aku tidak hafal kedua surat tersebut.;1
Sungguh di antara kalian ada orang yang dapat menyebabkan orang lain berlari memisahkan diri. Maka bila seseorang dari kalian memimpin shalat bersama orang banyak hendaklah dia melaksanakannya dengan ringan. Karena di antara mereka ada orang yang lemah, lanjut usia dan orang yang punya keperluan.;1
Jika seseorang dari kalian memimpin shalat orang banyak, hendaklah dia meringankannya. Karena di antara mereka ada orang yang lemah, orang yang sakit dan orang berusia lanjut. Namun bila dia shalat sendiri silahkan dia panjangkan sesukanya.;1
sungguh di antara kalian ada orang yang dapat menyebabkan orang lain berlari memisahkan diri. Maka barangsiapa memimpin shalat bersama orang banyak hendaklah dia melaksanakannya dengan ringan. Karena di belakang dia ada orang yang lemah, orang tua yang lanjut usia dan orang yang punya keperluan.;1
"Wahai Mu'adz, apakah kamu membuat fitnah? Atau kata Beliau: Apakah kamu menjadi pembuat fitnah? -Beliau ulangi perkataannya tersebut hingga tiga kali- Mengapa kamu tidak membaca saja surat 'Sabbihisma rabbika', atau dengan 'Wasysyamsi wa dluhaahaa' atau 'Wallaili idzaa yaghsyaa'? Karena yang ikut shalat di belakangmu mungkin ada orang yang lanjut usia, orang yang lemah atau orang yang punya keperluan. Perawi berkata, Menurutku sampai inilah kalimat hadits ini. Abu 'Abdullah berkata; hadits ini dikuatkan oleh Sa'id bin Masruq dan Mis'ar dan Asy Syaibani. Amru dan Ubaidullah bin Miqsam dan Abu Az Zubair dari Jabir bahwa dalam shalat Isya Mu'adz membaca surat Al Baqarah. Dan hadits ini dikuatkan oleh Al A'masy dari Muharib.";1
shalat dengan pendek dan sempurna.;1
Aku pernah ingin memanjangkan shalat, namun aku mendengar tangisan bayi. Maka aku pendekkan shalatku karena khawatir akan memberatkan ibunya. Hadits ini dikuatkan oleh Bisyr bin Bakar dan Ibnu Al Mubarak dan Baqiyyah dari Al Auza'i.;1
Belum pernah aku shalat di belakang seorang Imam pun yang lebih ringan dan lebih sempurna shalatnya daripada Nabi . Jika mendengar tangisan bayi, maka beliau ringankan shalatnya karena khawatir ibunya akan terkena fitnah.;1
Saat aku shalat dan ingin memanjangkan bacaanku, tiba-tiba aku mendengar tangisan bayi sehingga aku pun memendekkan shalatku, sebab aku tahu ibunya akan susah dengan adanya tangisan tersebut.;1
Saat aku shalat dan ingin memanjangkan bacaanku, tiba-tiba aku mendengar tangisan bayi sehingga aku pun memendekkan shalatku, sebab aku tahu ibunya akan susah dengan adanya tangisan tersebut. Musa berkata, telah menceritakan kepada kami Aban telah menceritakan kepada kami Qatadah telah menceritakan kepada kami Anas bin Malik dari Nabi seperti ini juga.;1
shalat bersama Nabi , kemudian dia pulang menemui kaumnya dan shalat mengimami mereka.;1
suruhlah Abu Bakar untuk memimpin shalat. Aku berkata, Sesungguhnya Abu Bakar orang yang lemah lembut, jika ia menggantikan posisi tuan, maka dia akan menangis dan tidak akan bisa membaca Al-Qur'an. Beliau berkata lagi: Kalian suruhlah Abu Bakar untuk memimpin shalat. Aku lalu menyampaikan jawaban yang sama. Maka pada ketiga atau keempat kalinya beliau bersabda: Sungguh kalian ini seperti isteri-isterinya Yusuf. Suruhlah Abu Bakar untuk memimpin shalat. Akhirnya Abu Bakar pun shalat (sebagai Imam). Kemudian Nabi keluar dengan diapit oleh dua orang laki-laki dan seolah aku melihat beliau berjalan dengan menyeret kakinya di atas tanah. Ketika Abu Bakar melihat kedatangan beliau, dia pun berniat mundur. Tetapi beliau memberi isyarat kepadanya seolah berkata: Tetaplah shalat. Abu Bakar kemudian bergeser dan Nabi duduk disampingnya, lalu Abu Bakar memperdengarkan suara takbir kepada jama'ah. Hadits ini juga diperkuat oleh Muhadlir dari Al A'masy.;1
suruhlah Abu Bakar untuk memimpin shalat jama'ah bersama orang banyak. Aku lalu berkata, Wahai Rasulullah, sesungguhnya Abu Bakar seorang laki-laki yang lemah lembut, jika ia menggantikan tuan, maka suaranya tidak akan bisa didengar oleh orang-orang. Alangkah lebih baik bila tuan menyuruh 'Umar. Maka beliau pun bersabda: Suruhlah Abu Bakar untuk memimpin shalat bersama orang-orang. Kemudian aku sampaikan kepada Hafshah, Katakanlah kepada beliau 'Abu Bakar adalah seorang laki-laki yang lemah lembut, jika ia menggantikan posisi tuan, maka ia tidak akan dapat memperdengarkan suara bacaannya kepada orang-orang. Alangkah lebih baik bila tuan menyuruh 'Umar', sebab Abu Bakar mudah menangis (dalam shalat). Untuk itu, sebaiknya suruhlah 'Umar untuk memimpin shalat orang-orang. Maka bersabdalah Rasulullah : Sungguh kalian ini seperti isteri-isterinya Yusuf. Suruhlah Abu Bakar shalat bersama orang-orang. Kemudian ketika Abu Bakar sudah memulai shalat, tubuh beliau telah nampak enak, beliau pun keluar rumah dengan diapit oleh dua orang laki-laki. Dan seolah aku melihat beliau berjalan dengan menyeret kakinya di atas tanah, hingga masuk ke dalam masjid. Tatkala Abu Bakar mendengar kedatangan beliau maka ia pun berkeinginan untuk mundur. Namun Rasulullah memberi isyarat kepadanya. Lalu tibalah Rasulullah hingga beliau duduk di samping kiri Abu Bakar. Abu Bakar shalat dengan bediri sedangkan Rasulullah shalat dengan duduk, Abu Bakar shalat mengikuti shalatnya Rasulullah , dan orang-orang mengikuti shalatnya Abu Bakar.;1
Apakah benar yang dikatakan Dzul Yadain? Orang-orang menjawab: Benar. Maka Rasulullah pun bediri dan mengerjakan shalat dua rakaat yang kurang kemudian salam. Kemudian beliau takbir lalu sujud seperti sujudnya (yang biasa) atau lebih lama lagi.;1
